Title line: PRBI all pops
AC1359
AC1578
APR_Cf29
NNG_012
ACH_A11
ACH_A4
ACH_B9
NNG_028
ACH_A7
ACH_C1
ACH_D1
ACH_A3
ACH_A8
NNG_004
NNG_007
APR_Cf39
Pop
     1, 273273 248248 193193 116116 270270 185189 182186 294360 273273 113117 281285 264266 289299 255255 288288 274276
     1, 275275 248248 191199 116116 272296 185189 182182 294335 273277 101101 269289 264266 277277 255255 286286 282282
     1, 273273 248250 193201 116118 278290 185193 167186 294294 273273 101101 262269 264264 289289 255255 286286 282282
     1, 273275 250250 189193 118118 266278 187187 182182 294294 275277 101113 221308 266266 277299 255255 284288 278278
     1, 275275 248250 187191 116116 262278 189189 182182 294294 273275 101113 269273 264266 289299 255255 286286 274282
     1, 275277 248248 193193 116116 274300 185187 182182 296335 273273 101113 281281 266266 277299 253255 288290 274276
     1, 275275 248250 187199 116118 266274 185187 182190 335335 273277 101113 273281 264264 289289 255255 284286 278282
     1, 275275 250250 191193 116116 266302 187187 182190 358358 273277 101109 221293 266266 277289 255255 286286 276282
     1, 273277 248250 193193 116118 266290 000000 167167 294296 273273 109113 221269 264266 277299 255255 284288 274278
     1, 273275 248250 187201 116118 278302 187193 182190 335358 273273 101113 221296 266266 299299 255255 286286 278278
     1, 273275 248250 193193 116116 266302 193202 182186 347356 273279 097101 221285 266266 299299 255255 286288 270278
     1, 273275 248248 193193 116118 266296 187189 182194 294354 273277 101109 285313 266266 277289 255255 288290 282282
     1, 273273 248248 193199 116116 266272 187193 182198 294296 273273 101109 269277 264266 277289 255255 286290 278285
     1, 275275 248248 000000 116116 262278 185187 179194 335354 273273 101101 221281 264266 299299 255255 286286 276278
     1, 275275 248250 191191 116116 272278 185189 182190 294339 273273 101129 269277 264266 289289 255255 284284 274278
     1, 275277 248248 187195 116116 272278 185185 171190 294294 273273 101121 293313 266266 289299 255255 286288 282285
     1, 273277 250250 187187 116116 274278 187202 182182 294294 273277 101121 221281 264266 277299 255255 286286 282285
     1, 273275 248248 187187 116116 270290 185193 182190 294356 273273 101113 285317 266266 277277 255255 284286 274282
     1, 273275 248248 189193 116118 270290 187193 171182 294294 273275 101101 262273 266266 277277 255255 286286 278282
     1, 273275 248250 187187 116116 266278 187189 167202 294294 273273 101117 221277 264266 289299 255255 286286 274278
     2, 273273 248250 187193 116118 266274 187193 190198 296335 273277 101121 221285 266266 277277 253255 284288 278282
     2, 273275 250250 187201 116116 278290 185185 194202 335341 273273 101109 221262 264264 277289 255255 284286 276282
     2, 273275 248250 187199 116118 272290 187189 182182 294296 273273 101113 269277 266266 277289 253255 286286 282285
     2, 273275 250250 193199 118118 278288 189193 182190 294296 277277 101101 221304 266266 277289 255255 284290 272274
     2, 275275 248248 191199 116116 270278 187193 167182 294294 273273 101113 221269 264266 289299 255255 284286 276282
     2, 273275 248250 189191 116116 266266 193193 167182 294362 273275 113113 269281 266266 277299 255255 284290 282282
     2, 273275 248248 191199 116116 292302 185193 182194 294294 273273 101113 273289 264266 289299 255255 286286 282285
     2, 273275 248250 193193 116118 266302 185187 167167 294356 273277 117117 221289 266266 277289 255255 286286 278282
     2, 275277 248250 187193 116118 262270 187193 182202 294294 273273 101109 281285 264266 277277 253255 284286 282282
     2, 275275 250250 187193 116118 290302 187193 182186 294335 273277 101117 265265 264266 277289 255255 286286 274282
     2, 275275 248250 191199 118118 266272 193193 167190 294294 273273 113117 269285 266266 277289 255255 286286 276282
     2, 275277 250250 187195 000000 272278 187189 167182 294294 273273 101101 289300 266266 281299 255255 286288 278282
     2, 273275 248250 187199 116118 292302 187189 167182 294296 273277 101101 221285 266266 289289 255255 284286 272278
     2, 273275 250250 187193 116118 266266 187193 182182 294354 273273 101113 273273 264266 277299 253255 286286 278282
     2, 273275 248250 187193 116118 266274 189193 182182 294360 273277 101113 221296 264266 277299 255255 284284 278278
     2, 273273 248250 187187 116118 282302 185185 202202 294335 277277 101101 262285 264266 277289 255255 286290 274278
     2, 273275 250250 191199 116116 262266 185193 167182 294360 273277 101113 285313 264266 277299 255255 284286 276282
     2, 275275 248248 187199 116116 278278 193193 182182 294294 273273 113113 269281 264266 299299 255255 286286 276282
     2, 275275 250250 189193 116118 278290 193193 182202 294294 273273 101101 269273 266266 277289 255255 284286 282282
     2, 275275 248248 193193 116116 262278 185185 167182 296296 273273 101101 221277 264266 281289 253255 284286 274278
     2, 273273 250250 187193 116118 266292 185189 167182 294296 273273 113117 221285 264266 277299 255255 286286 278282
     7, 275275 248250 187199 116118 274278 185193 190194 294294 273273 097101 281285 266266 277289 255255 286286 274278
     7, 275275 250250 193193 116116 266302 185187 182190 294335 273277 101113 277285 266266 277299 253255 288290 278278
     7, 275275 250250 187189 116116 262270 189193 167190 294349 273277 097101 269285 266266 289289 255255 284284 276282
     7, 275275 248250 187191 116118 272302 187187 182194 337337 273277 101113 285313 266266 289299 255255 284286 274282
     7, 273275 250250 187187 116116 270292 189196 182194 335356 273279 101113 273273 266266 289289 255255 286286 274276
     7, 273275 250250 185193 116116 266272 193193 171182 294294 275279 101117 265304 264266 289289 255255 286288 278282
     7, 273275 248248 187193 116118 262266 185187 171182 294335 273277 109113 000000 266266 289299 255255 286286 276276
     7, 273275 248250 187193 118118 266302 189189 167167 294296 273273 097101 221269 266266 277289 255255 286288 278285
     7, 273275 248248 187201 118118 266270 187202 167190 335354 273277 101117 221289 264266 277289 255255 284284 274282
     7, 275275 248250 187187 118118 290302 187187 167182 294296 273273 101113 000000 264264 277299 255255 286286 282282
     7, 275275 248250 187193 116116 266266 187193 182182 294335 273273 101101 000000 264264 277299 255255 286286 274282
     7, 275275 248250 189193 116116 262266 185187 202206 294333 273273 101113 293317 264266 277289 255255 286286 274274
     7, 275275 248250 185187 116116 266266 187202 179194 294294 273277 101113 262273 266266 277289 255255 286286 274276
     7, 275275 248250 187187 116118 266274 187187 167194 294294 273273 101101 221289 264266 277281 253255 286288 278285
     7, 275275 248250 187199 116118 278302 185187 167182 294358 273277 109113 269273 264266 277277 255255 284288 276282
     7, 275275 248248 193199 116116 262266 189189 190202 294294 273273 101109 000000 266266 289289 255255 286288 274285
     8, 273275 248250 187187 116116 266272 000000 182182 294294 273273 101113 293317 264266 277289 255255 290290 282282
     8, 273275 248250 193199 116118 266272 187189 167167 294335 273277 101101 281281 264266 289299 255255 286286 000000
     8, 000000 248248 000000 120120 266302 187187 182202 294294 275277 101113 269269 264266 277277 253253 284286 278282
     8, 273275 248248 187195 116118 264278 189193 194194 294296 273273 101113 285329 264266 277299 255255 284286 278282
     8, 275275 250250 187191 116118 266302 185193 182194 354364 273279 113121 269296 266266 277289 253255 286286 274282
     8, 275277 248250 187187 116116 266280 189202 182202 294335 275277 101101 269285 264266 277299 255255 286290 285285
     8, 273275 248250 187193 116116 266278 185193 182182 294335 273275 101113 221289 264266 289299 253255 286286 276282
